cbg,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,year,fips,county,yvar,yvar_cut,city,population,geometry,pop_density,dense,sparse
060855119072,06,085,511907,2,1500000US060855119072,060855119072,2,BG,1278206,0,2019,06085,Santa Clara,3.463282201554647,"(3,4]",TRUE,258,"list(list(c(-121.860653, -121.85979, -121.858138, -121.849556, -121.847702, -121.846699, -121.844792, -121.842953, -121.842087, -121.844326, -121.846129, -121.847018, -121.849266, -121.852642, -121.862268, -121.860653, 37.223027, 37.22343, 37.223484, 37.221279, 37.220574, 37.220391, 37.21964, 37.217251, 37.21639, 37.210778, 37.20946, 37.210224, 37.212323, 37.214801, 37.221646, 37.223027)))",0.2018453989419546,FALSE,FALSE
060855119152,06,085,511915,2,1500000US060855119152,060855119152,2,BG,682876,74592,2019,06085,Santa Clara,3.739659247211429,"(3,4]",TRUE,183,"list(list(c(-121.887744, -121.886435, -121.886038, -121.885675, -121.881298, -121.884577, -121.882424, -121.877446, -121.875315, -121.874669, -121.874794, -121.874926, -121.878633, -121.880875, -121.886649, -121.886743, -121.886845, -121.887744, 37.240879, 37.241277, 37.241417, 37.240967, 37.243471, 37.247267, 37.248421, 37.250589, 37.250817, 37.244713, 37.243757, 37.242606, 37.242358, 37.240796, 37.237889, 37.238343, 37.238735, 37.240879)))",0.24159436438238976,FALSE,FALSE
060855120242,06,085,512024,2,1500000US060855120242,060855120242,2,BG,742583,44640,2019,06085,Santa Clara,5.72383699119533,"(5,Inf]",TRUE,105,"list(list(c(-121.876679, -121.875611, -121.872902, -121.868893, -121.867852, -121.866543, -121.866724, -121.864883, -121.865847, -121.869322, -121.873445, -121.875991, -121.876386, -121.876295, -121.876679, 37.262985, 37.263275, 37.26402, 37.265024, 37.262514, 37.262362, 37.25831, 37.258302, 37.255726, 37.25596, 37.256079, 37.255746, 37.259006, 37.259831, 37.262985)))",0.13338024930674028,FALSE,FALSE
060855120242,06,085,512024,2,1500000US060855120242,060855120242,2,BG,742583,44640,2020,06085,Santa Clara,3.1359952242547795,"(3,4]",TRUE,105,"list(list(c(-121.876679, -121.875611, -121.872902, -121.868893, -121.867852, -121.866543, -121.866724, -121.864883, -121.865847, -121.869322, -121.873445, -121.875991, -121.876386, -121.876295, -121.876679, 37.262985, 37.263275, 37.26402, 37.265024, 37.262514, 37.262362, 37.25831, 37.258302, 37.255726, 37.25596, 37.256079, 37.255746, 37.259006, 37.259831, 37.262985)))",0.13338024930674028,FALSE,FALSE
060855120271,06,085,512027,1,1500000US060855120271,060855120271,1,BG,811720,68672,2019,06085,Santa Clara,11.233208913046287,"(5,Inf]",TRUE,141,"list(list(c(-121.875991, -121.873445, -121.869322, -121.865847, -121.862662, -121.858985, -121.858807, -121.85878, -121.858876, -121.86655, -121.870167, -121.874507, -121.875315, -121.875991, 37.255746, 37.256079, 37.25596, 37.255726, 37.255575, 37.255605, 37.255605, 37.252818, 37.250358, 37.25041, 37.250475, 37.250839, 37.250817, 37.255746)))",0.16015593054003216,FALSE,FALSE
060855120271,06,085,512027,1,1500000US060855120271,060855120271,1,BG,811720,68672,2020,06085,Santa Clara,4.304901615785131,"(4,5]",TRUE,141,"list(list(c(-121.875991, -121.873445, -121.869322, -121.865847, -121.862662, -121.858985, -121.858807, -121.85878, -121.858876, -121.86655, -121.870167, -121.874507, -121.875315, -121.875991, 37.255746, 37.256079, 37.25596, 37.255726, 37.255575, 37.255605, 37.255605, 37.252818, 37.250358, 37.25041, 37.250475, 37.250839, 37.250817, 37.255746)))",0.16015593054003216,FALSE,FALSE
060855120323,06,085,512032,3,1500000US060855120323,060855120323,3,BG,2235094,0,2019,06085,Santa Clara,7.93016848748374,"(5,Inf]",TRUE,79,"list(list(c(-121.790609, -121.788489, -121.784202, -121.789497, -121.789866, -121.786095, -121.777991, -121.773072, -121.773493, -121.7724, -121.772658, -121.776844, -121.780349, -121.783534, -121.786293, -121.786783, -121.788631, -121.789145, -121.791062, -121.790609, 37.229824, 37.232181, 37.235574, 37.238744, 37.242814, 37.245854, 37.240985, 37.238033, 37.236811, 37.233701, 37.231497, 37.226864, 37.228956, 37.230785, 37.227834, 37.224969, 37.223401, 37.223547, 37.225168, 37.229824)))",0.035345269594925316,FALSE,TRUE
060855120323,06,085,512032,3,1500000US060855120323,060855120323,3,BG,2235094,0,2020,06085,Santa Clara,4.827020797974125,"(4,5]",TRUE,79,"list(list(c(-121.790609, -121.788489, -121.784202, -121.789497, -121.789866, -121.786095, -121.777991, -121.773072, -121.773493, -121.7724, -121.772658, -121.776844, -121.780349, -121.783534, -121.786293, -121.786783, -121.788631, -121.789145, -121.791062, -121.790609, 37.229824, 37.232181, 37.235574, 37.238744, 37.242814, 37.245854, 37.240985, 37.238033, 37.236811, 37.233701, 37.231497, 37.226864, 37.228956, 37.230785, 37.227834, 37.224969, 37.223401, 37.223547, 37.225168, 37.229824)))",0.035345269594925316,FALSE,TRUE
060855120452,06,085,512045,2,1500000US060855120452,060855120452,2,BG,508191,0,2019,06085,Santa Clara,3.137562724014337,"(3,4]",TRUE,72,"list(list(c(-121.839718, -121.83523, -121.835172, -121.830688, -121.830607, -121.83962, -121.839706, -121.839718, 37.243022, 37.243065, 37.24211, 37.242074, 37.236873, 37.236789, 37.242042, 37.243022)))",0.14167901438632327,FALSE,FALSE
060855123071,06,085,512307,1,1500000US060855123071,060855123071,1,BG,1080837,0,2019,06085,Santa Clara,4.433179323662605,"(4,5]",TRUE,66,"list(list(c(-121.65773, -121.649139, -121.648061, -121.64617, -121.64084, -121.63771, -121.636878, -121.63979, -121.64072, -121.64158, -121.64514, -121.64838, -121.65041, -121.64881, -121.64998, -121.65141, -121.653108, -121.656323, -121.65773, 37.10601, 37.110712, 37.111306, 37.11239, 37.11377, 37.11501, 37.113473, 37.11187, 37.11097, 37.10894, 37.10509, 37.10354, 37.10353, 37.10167, 37.09933, 37.10137, 37.102617, 37.104944, 37.10601)))",0.061063786676436874,FALSE,TRUE
060855123144,06,085,512314,4,1500000US060855123144,060855123144,4,BG,655855,0,2020,06085,Santa Clara,3.069128073149708,"(3,4]",TRUE,107,"list(list(c(-121.66201, -121.65828, -121.65461, -121.65269, -121.64725, -121.64846, -121.65028, -121.65889, -121.66201, 37.12616, 37.12824, 37.13028, 37.13173, 37.12641, 37.12595, 37.12526, 37.12256, 37.12616)))",0.1631458172919319,FALSE,FALSE
060855123144,06,085,512314,4,1500000US060855123144,060855123144,4,BG,655855,0,2019,06085,Santa Clara,5.501470230133676,"(5,Inf]",TRUE,107,"list(list(c(-121.66201, -121.65828, -121.65461, -121.65269, -121.64725, -121.64846, -121.65028, -121.65889, -121.66201, 37.12616, 37.12824, 37.13028, 37.13173, 37.12641, 37.12595, 37.12526, 37.12256, 37.12616)))",0.1631458172919319,FALSE,FALSE
060855126021,06,085,512602,1,1500000US060855126021,060855126021,1,BG,46135112,0,2019,06085,Santa Clara,10.469111432797126,"(5,Inf]",TRUE,140,"list(list(c(-121.58609, -121.586046, -121.585914, -121.58587, -121.58122, -121.5781, -121.577361, -121.5753, -121.57532, -121.5763, -121.57635, -121.57428, -121.5714, -121.57083, -121.568041, -121.55811, -121.56055, -121.56139, -121.56228, -121.55863, -121.54795, -121.54197, -121.53746, -121.53488, -121.53298, -121.53016, -121.52067, -121.51597, -121.51648, -121.52302, -121.52507, -121.52318, -121.51573, -121.50853, -121.50808, -121.501488, -121.503739, -121.504552, -121.50528, -121.508145, -121.509401, 
-121.512275, -121.512263, -121.510185, -121.510231, -121.512045, -121.511681, -121.512065, -121.513813, -121.515805, -121.516857, -121.519152, -121.522226, -121.523591, -121.526819, -121.529384, -121.534463, -121.535145, -121.539234, -121.54068, -121.540754, -121.539265, -121.540016, -121.542499, -121.544875, -121.547136, -121.548009, -121.547531, -121.546941, -121.547637, -121.550989, -121.55244, -121.552639, -121.55279, -121.55091, -121.55304, -121.555304, -121.555429, -121.557672, -121.55718, 
-121.557933, -121.557904, -121.55722, -121.55727, -121.55826, -121.55599, -121.55599, -121.55689, -121.55959, -121.56645, -121.571817, -121.58009, -121.583092, -121.58455, -121.58622, -121.58609, 37.04148, 37.041492, 37.041528, 37.04154, 37.0428, 37.043615, 37.043817, 37.04434, 37.04384, 37.04247, 37.04169, 37.03737, 37.03244, 37.03261, 37.033713, 37.03744, 37.04156, 37.04308, 37.04789, 37.04886, 37.05264, 37.04175, 37.03358, 37.03443, 37.03405, 37.03139, 37.01794, 37.01054, 37.00967, 37.00027, 36.99882, 
36.99738, 36.9868, 36.97826, 36.97774, 36.971895, 36.968299, 36.967847, 36.964216, 36.963649, 36.960039, 36.959036, 36.957997, 36.956019, 36.954053, 36.952675, 36.949343, 36.94804, 36.945155, 36.944331, 36.942558, 36.941972, 36.939691, 36.93709, 36.935747, 36.933471, 36.930933, 36.9297, 36.927302, 36.925542, 36.924628, 36.923185, 36.920765, 36.919282, 36.918854, 36.917375, 36.917391, 36.919054, 36.927861, 36.929194, 36.93327, 36.93696, 36.9429, 36.94807, 36.96095, 36.96886, 36.975885, 36.976183, 
36.981146, 36.98052, 36.98254, 36.983175, 36.98531, 36.98578, 36.98675, 36.99849, 37.00152, 37.00473, 37.00982, 37.0224, 37.032289, 37.02953, 37.03537, 37.03823, 37.041489, 37.04148)))",0.0030345650835311723,FALSE,TRUE
060855126021,06,085,512602,1,1500000US060855126021,060855126021,1,BG,46135112,0,2020,06085,Santa Clara,11.647111722961,"(5,Inf]",TRUE,140,"list(list(c(-121.58609, -121.586046, -121.585914, -121.58587, -121.58122, -121.5781, -121.577361, -121.5753, -121.57532, -121.5763, -121.57635, -121.57428, -121.5714, -121.57083, -121.568041, -121.55811, -121.56055, -121.56139, -121.56228, -121.55863, -121.54795, -121.54197, -121.53746, -121.53488, -121.53298, -121.53016, -121.52067, -121.51597, -121.51648, -121.52302, -121.52507, -121.52318, -121.51573, -121.50853, -121.50808, -121.501488, -121.503739, -121.504552, -121.50528, -121.508145, -121.509401, 
-121.512275, -121.512263, -121.510185, -121.510231, -121.512045, -121.511681, -121.512065, -121.513813, -121.515805, -121.516857, -121.519152, -121.522226, -121.523591, -121.526819, -121.529384, -121.534463, -121.535145, -121.539234, -121.54068, -121.540754, -121.539265, -121.540016, -121.542499, -121.544875, -121.547136, -121.548009, -121.547531, -121.546941, -121.547637, -121.550989, -121.55244, -121.552639, -121.55279, -121.55091, -121.55304, -121.555304, -121.555429, -121.557672, -121.55718, 
-121.557933, -121.557904, -121.55722, -121.55727, -121.55826, -121.55599, -121.55599, -121.55689, -121.55959, -121.56645, -121.571817, -121.58009, -121.583092, -121.58455, -121.58622, -121.58609, 37.04148, 37.041492, 37.041528, 37.04154, 37.0428, 37.043615, 37.043817, 37.04434, 37.04384, 37.04247, 37.04169, 37.03737, 37.03244, 37.03261, 37.033713, 37.03744, 37.04156, 37.04308, 37.04789, 37.04886, 37.05264, 37.04175, 37.03358, 37.03443, 37.03405, 37.03139, 37.01794, 37.01054, 37.00967, 37.00027, 36.99882, 
36.99738, 36.9868, 36.97826, 36.97774, 36.971895, 36.968299, 36.967847, 36.964216, 36.963649, 36.960039, 36.959036, 36.957997, 36.956019, 36.954053, 36.952675, 36.949343, 36.94804, 36.945155, 36.944331, 36.942558, 36.941972, 36.939691, 36.93709, 36.935747, 36.933471, 36.930933, 36.9297, 36.927302, 36.925542, 36.924628, 36.923185, 36.920765, 36.919282, 36.918854, 36.917375, 36.917391, 36.919054, 36.927861, 36.929194, 36.93327, 36.93696, 36.9429, 36.94807, 36.96095, 36.96886, 36.975885, 36.976183, 
36.981146, 36.98052, 36.98254, 36.983175, 36.98531, 36.98578, 36.98675, 36.99849, 37.00152, 37.00473, 37.00982, 37.0224, 37.032289, 37.02953, 37.03537, 37.03823, 37.041489, 37.04148)))",0.0030345650835311723,FALSE,TRUE
060855135001,06,085,513500,1,1500000US060855135001,060855135001,1,BG,1529069844,9836798,2020,06085,Santa Clara,4.273230436835743,"(4,5]",TRUE,114,"list(list(c(-121.855762, -121.736814, -121.670399, -121.564355, -121.472952, -121.472648, -121.472975, -121.474527, -121.476342, -121.478885, -121.48341, -121.486775, -121.486252, -121.484252, -121.483102, -121.477198, -121.474509, -121.473452, -121.473089, -121.469554, -121.468933, -121.467179, -121.465332, -121.464022, -121.464052, -121.462917, -121.462791, -121.462655, -121.463476, -121.462151, -121.46186, -121.464139, -121.469936, -121.470338, -121.468758, -121.472204, -121.472606, -121.466251, 
-121.463551, -121.456351, -121.455651, -121.458251, -121.456651, -121.45155, -121.449804, -121.448163, -121.444583, -121.442744, -121.44025, -121.438957, -121.436085, -121.43155, -121.42405, -121.41945, -121.414764, -121.412549, -121.412156, -121.410629, -121.409075, -121.411051, -121.415849, -121.416129, -121.41765, -121.41929, -121.4225, -121.42365, -121.422153, -121.41981, -121.419549, -121.42046, -121.420596, -121.419821, -121.42075, -121.40915, -121.41115, -121.410218, -121.411939, -121.409398, 
-121.408333, -121.40748, -121.406334, -121.405753, -121.407519, -121.408942, -121.411315, -121.414258, -121.414748, -121.418115, -121.419062, -121.42275, -121.423452, -121.427244, -121.431391, -121.434017, -121.436816, -121.438502, -121.44112, -121.443551, -121.44965, -121.448658, -121.452973, -121.454009, -121.458051, -121.45854, -121.45762, -121.453966, -121.454138, -121.454849, -121.455928, -121.457255, -121.45502, -121.455974, -121.455526, -121.45575, -121.45262, -121.452633, -121.448145, -121.448744, 
-121.446083, -121.445199, -121.443452, -121.441746, -121.436104, -121.434074, -121.431559, -121.428947, -121.427832, -121.426398, -121.425088, -121.422219, -121.421495, -121.421894, -121.421075, -121.418369, -121.416869, -121.416862, -121.415721, -121.415323, -121.413755, -121.411704, -121.411718, -121.410463, -121.410209, -121.411525, -121.40946, -121.408905, -121.41114, -121.410076, -121.411652, -121.413395, -121.412201, -121.408863, -121.407727, -121.407601, -121.40653, -121.404636, -121.401141, 
-121.400004, -121.399019, -121.397463, -121.393424, -121.391131, -121.385316, -121.383551, -121.381686, -121.383957, -121.384155, -121.383245, -121.384552, -121.384266, -121.382914, -121.379654, -121.377066, -121.37529, -121.374053, -121.372209, -121.364535, -121.36317, -121.360942, -121.359558, -121.35708, -121.354561, -121.35176, -121.350155, -121.346666, -121.343657, -121.342382, -121.338294, -121.334349, -121.332548, -121.331878, -121.328409, -121.326015, -121.323233, -121.318908, -121.318071, 
-121.314034, -121.314066, -121.312882, -121.311644, -121.306044, -121.302619, -121.300672, -121.298552, -121.295586, -121.292525, -121.29152, -121.290655, -121.290959, -121.287728, -121.287478, -121.286063, -121.284297, -121.284097, -121.282271, -121.281107, -121.280194, -121.277776, -121.275378, -121.273101, -121.269507, -121.267159, -121.264601, -121.262093, -121.259858, -121.255638, -121.250687, -121.248763, -121.245722, -121.243842, -121.24248, -121.239307, -121.23711, -121.236378, -121.236558, 
-121.235495, -121.236145, -121.234979, -121.233316, -121.232297, -121.23134, -121.226804, -121.222683, -121.223264, -121.221754, -121.219939, -121.217339, -121.221713, -121.223788, -121.225159, -121.226304, -121.225538, -121.22765, -121.230351, -121.230052, -121.229739, -121.230439, -121.231975, -121.233504, -121.238375, -121.243019, -121.243644, -121.245384, -121.243159, -121.241977, -121.240163, -121.235493, -121.23088, -121.229288, -121.227612, -121.224638, -121.222925, -121.21955, -121.216838, 
-121.215799, -121.209637, -121.210337, -121.208198, -121.208959, -121.21212, -121.213061, -121.218735, -121.223387, -121.224518, -121.223156, -121.225808, -121.224507, -121.236138, -121.238851, -121.238971, -121.240634, -121.245201, -121.248647, -121.247499, -121.247779, -121.245989, -121.242967, -121.241682, -121.239977, -121.239165, -121.235356, -121.233337, -121.235411, -121.237826, -121.238166, -121.236337, -121.236976, -121.235504, -121.234794, -121.235176, -121.233913, -121.233137, -121.235737, 
-121.241517, -121.242915, -121.245137, -121.245132, -121.246638, -121.245887, -121.243877, -121.23955, -121.237358, -121.234088, -121.232128, -121.229342, -121.224833, -121.219713, -121.216526, -121.215406, -121.352847, -121.353513, -121.370343, -121.383444, -121.383565, -121.418253, -121.430984, -121.434563, -121.43629, -121.437697, -121.447346, -121.449747, -121.449119, -121.450607, -121.456647, -121.457547, -121.460046, -121.463656, -121.465948, -121.463561, -121.467939, -121.471151, -121.471248, 
-121.475147, -121.486053, -121.487953, -121.489124, -121.491049, -121.492513, -121.494692, -121.4938, -121.49003, -121.48998, -121.48863, -121.48677, -121.483947, -121.483469, -121.480091, -121.47809, -121.47677, -121.47499, -121.47436, -121.47488, -121.47099, -121.46985, -121.46792, -121.46703, -121.46721, -121.46614, -121.46633, -121.46496, -121.46491, -121.46315, -121.4617, -121.45866, -121.45622, -121.45575, -121.45638, -121.45793, -121.45568, -121.45609, -121.457586, -121.45866, -121.46019, 
-121.46254, -121.46363, -121.46501, -121.46701, -121.46998, -121.47149, -121.473027, -121.4748, -121.476963, -121.477984, -121.481264, -121.483369, -121.4847, -121.487324, -121.48862, -121.489772, -121.488657, -121.489082, -121.495035, -121.498323, -121.4989, -121.500462, -121.502297, -121.506821, -121.511372, -121.525628, -121.527409, -121.528389, -121.529608, -121.529151, -121.534651, -121.538526, -121.544608, -121.54567, -121.548529, -121.549367, -121.549279, -121.549283, -121.552711, -121.553046, 
-121.554233, -121.555097, -121.557911, -121.557814, -121.55859, -121.563908, -121.563963, -121.566131, -121.568279, -121.569597, -121.569947, -121.570128, -121.570172, -121.570654, -121.570865, -121.571149, -121.571353, -121.571586, -121.571978, -121.572217, -121.575506, -121.578141, -121.578783, -121.579698, -121.581826, -121.58504, -121.587259, -121.589943, -121.595154, -121.603917, -121.61301, -121.619457, -121.62145, -121.62205, -121.624733, -121.625364, -121.633316, -121.63233, -121.633563, 
-121.63314, -121.63754, -121.64214, -121.64498, -121.646252, -121.648078, -121.649577, -121.651805, -121.655219, -121.659036, -121.663253, -121.66749, -121.667894, -121.668702, -121.669106, -121.66946, -121.671964, -121.678666, -121.680209, -121.685331, -121.686128, -121.689324, -121.693371, -121.705757, -121.709551, -121.710195, -121.721874, -121.723397, -121.730771, -121.743076, -121.74679, -121.747478, -121.746686, -121.746636, -121.746308, -121.744931, -121.743269, -121.7418, -121.741043, -121.741145, 
-121.739591, -121.737644, -121.736956, -121.734984, -121.72947, -121.72716, -121.723946, -121.71992, -121.720413, -121.724878, -121.733359, -121.730847, -121.727571, -121.716959, -121.716959, -121.709987, -121.711432, -121.711293, -121.710642, -121.715302, -121.732233, -121.732563, -121.741031, -121.742485, -121.7448, -121.745891, -121.747484, -121.749046, -121.753946, -121.754103, -121.756126, -121.760137, -121.761823, -121.762613, -121.764808, -121.765369, -121.766531, -121.768202, -121.771581, 
-121.771952, -121.774519, -121.775063, -121.777349, -121.779256, -121.783049, -121.782821, -121.78377, -121.783556, -121.784058, -121.784767, -121.78648, -121.786555, -121.789517, -121.791975, -121.791782, -121.791809, -121.791664, -121.790927, -121.790252, -121.789119, -121.78864, -121.787443, -121.786436, -121.785088, -121.781884, -121.782526, -121.790175, -121.791456, -121.806237, -121.808338, -121.80878, -121.81121, -121.81192, -121.81304, -121.81696, -121.8199, -121.819092, -121.82115, -121.82594, 
-121.82898, -121.83247, -121.83492, -121.83603, -121.83744, -121.84062, -121.83915, -121.84041, -121.84212, -121.83994, -121.84106, -121.84138, -121.84076, -121.8434, -121.84223, -121.84219, -121.84328, -121.84351, -121.84494, -121.84491, -121.8466, -121.84683, -121.84806, -121.85108, -121.85209, -121.85529, -121.855762, 37.484537, 37.483884, 37.48274, 37.482433, 37.482333, 37.48217, 37.480676, 37.479344, 37.480294, 37.479714, 37.475423, 37.475652, 37.474333, 37.466032, 37.46516, 37.463248, 37.461526, 
37.460169, 37.456764, 37.455743, 37.453875, 37.453341, 37.454549, 37.453838, 37.452477, 37.451489, 37.450033, 37.448438, 37.445692, 37.442334, 37.438799, 37.437603, 37.430872, 37.427709, 37.425285, 37.424131, 37.423345, 37.415034, 37.415934, 37.406735, 37.401035, 37.398135, 37.395535, 37.394635, 37.392288, 37.391677, 37.393361, 37.392763, 37.394535, 37.39462, 37.39613, 37.394235, 37.393635, 37.390735, 37.390197, 37.389435, 37.387272, 37.386108, 37.380672, 37.378379, 37.375916, 37.373709, 37.369836, 
37.364445, 37.363091, 37.358837, 37.356025, 37.352807, 37.35112, 37.350467, 37.347765, 37.34654, 37.344737, 37.330637, 37.327537, 37.325061, 37.324445, 37.321464, 37.31762, 37.313114, 37.312762, 37.31099, 37.309837, 37.309877, 37.308031, 37.306509, 37.30536, 37.303416, 37.302006, 37.299138, 37.295287, 37.295914, 37.294994, 37.292934, 37.291971, 37.293168, 37.293857, 37.296638, 37.293939, 37.2903, 37.286735, 37.28405, 37.284139, 37.283453, 37.281084, 37.277184, 37.273979, 37.263141, 37.262883, 37.260943, 
37.25555, 37.253919, 37.252847, 37.24944, 37.246378, 37.245364, 37.239494, 37.237277, 37.235967, 37.234508, 37.233358, 37.231127, 37.229365, 37.226449, 37.227816, 37.225387, 37.225205, 37.223496, 37.223545, 37.221934, 37.219966, 37.218208, 37.214826, 37.213211, 37.211262, 37.206044, 37.202408, 37.199001, 37.197648, 37.194924, 37.193608, 37.192008, 37.189596, 37.185407, 37.18415, 37.180842, 37.177852, 37.175757, 37.173358, 37.172899, 37.171325, 37.170108, 37.169006, 37.163241, 37.158835, 37.155989, 
37.15492, 37.150863, 37.150135, 37.150595, 37.148131, 37.150747, 37.151972, 37.151487, 37.157635, 37.160161, 37.162001, 37.162988, 37.165507, 37.166201, 37.167881, 37.168006, 37.171731, 37.173106, 37.17304, 37.176962, 37.180318, 37.183509, 37.184321, 37.184453, 37.18339, 37.183893, 37.181951, 37.181703, 37.179914, 37.176935, 37.174192, 37.173517, 37.170803, 37.171277, 37.170011, 37.16595, 37.166718, 37.16643, 37.167684, 37.167261, 37.16791, 37.169401, 37.170147, 37.170041, 37.166641, 37.16816, 37.166273, 
37.165963, 37.168905, 37.17048, 37.170337, 37.172132, 37.175427, 37.177367, 37.179189, 37.181139, 37.180895, 37.182509, 37.183675, 37.183603, 37.183072, 37.179631, 37.178739, 37.173325, 37.171171, 37.167134, 37.163895, 37.159323, 37.158845, 37.158872, 37.158225, 37.157661, 37.157831, 37.15857, 37.157469, 37.157739, 37.157204, 37.156079, 37.15404, 37.152898, 37.149724, 37.147763, 37.143549, 37.139893, 37.138542, 37.134774, 37.130828, 37.129248, 37.125904, 37.124174, 37.123042, 37.116068, 37.115081, 
37.110898, 37.109708, 37.106842, 37.105635, 37.104971, 37.100842, 37.099042, 37.096942, 37.097125, 37.095581, 37.093416, 37.092711, 37.090739, 37.089501, 37.086088, 37.085128, 37.086144, 37.086234, 37.083137, 37.081515, 37.080941, 37.078943, 37.073814, 37.072546, 37.070593, 37.069223, 37.068243, 37.066044, 37.061289, 37.058683, 37.055299, 37.055098, 37.057139, 37.057507, 37.056237, 37.05523, 37.052071, 37.039743, 37.036945, 37.034033, 37.032593, 37.031777, 37.03224, 37.03368, 37.0311, 37.029801, 
37.025575, 37.021648, 37.02119, 37.018437, 37.018341, 37.013316, 37.011746, 37.010561, 37.009961, 37.009086, 37.008346, 37.006584, 37.005771, 37.003764, 37.002641, 37.001415, 36.999346, 36.998346, 36.997381, 36.994282, 36.992922, 36.991437, 36.987048, 36.983036, 36.980091, 36.976156, 36.973121, 36.970882, 36.968892, 36.967649, 36.967433, 36.962971, 36.962072, 36.961248, 36.96019, 36.960041, 36.960549, 36.960549, 36.960639, 36.96064, 36.971343, 36.973983, 36.97698, 36.97851, 36.982955, 36.986148, 
36.988211, 36.988944, 36.986648, 36.987548, 36.985748, 36.984877, 36.982148, 36.978294, 36.976772, 36.977974, 36.978648, 36.983849, 37.001223, 37.00164, 37.006096, 37.010047, 37.011995, 37.016474, 37.01603, 37.01662, 37.01533, 37.01514, 37.01356, 37.013063, 37.011605, 37.007776, 37.00483, 37.00399, 37.00405, 37.00524, 37.00759, 37.00735, 37.00686, 37.00724, 37.00876, 37.01023, 37.01121, 37.01328, 37.01447, 37.01557, 37.01646, 37.01799, 37.01989, 37.02431, 37.02746, 37.02996, 37.03318, 37.03402, 37.03664, 
37.04153, 37.04322, 37.04427, 37.04671, 37.04721, 37.0492, 37.05317, 37.06007, 37.06108, 37.064809, 37.06795, 37.070506, 37.072587, 37.072915, 37.074101, 37.073921, 37.072436, 37.072253, 37.074121, 37.075748, 37.07699, 37.077674, 37.07648, 37.074902, 37.073325, 37.072829, 37.074672, 37.076531, 37.077964, 37.078581, 37.079675, 37.082685, 37.083545, 37.086763, 37.090738, 37.098361, 37.108623, 37.112773, 37.11536, 37.118158, 37.119039, 37.120808, 37.123852, 37.124901, 37.127016, 37.128505, 37.130054, 
37.131719, 37.135548, 37.137197, 37.137774, 37.139449, 37.140312, 37.140745, 37.141057, 37.141285, 37.141814, 37.142211, 37.14287, 37.143098, 37.143507, 37.143921, 37.144245, 37.145949, 37.148909, 37.151716, 37.153169, 37.1536, 37.154567, 37.153676, 37.153313, 37.153718, 37.159821, 37.161975, 37.16927, 37.170067, 37.169477, 37.167943, 37.167102, 37.167054, 37.165488, 37.165036, 37.16463, 37.1649, 37.1642, 37.16437, 37.165922, 37.166472, 37.168336, 37.168897, 37.164986, 37.165565, 37.162396, 37.167032, 
37.167554, 37.16853, 37.168945, 37.169343, 37.17171, 37.177358, 37.178738, 37.184526, 37.185323, 37.18776, 37.190626, 37.199187, 37.201378, 37.201756, 37.20853, 37.209754, 37.217148, 37.226831, 37.229087, 37.229526, 37.230572, 37.231613, 37.232005, 37.232637, 37.232715, 37.234005, 37.233945, 37.234532, 37.234952, 37.234516, 37.235186, 37.235151, 37.235026, 37.237395, 37.237444, 37.236575, 37.237006, 37.240847, 37.248143, 37.255124, 37.264056, 37.285041, 37.285541, 37.291139, 37.297057, 37.298505, 
37.301535, 37.309438, 37.338931, 37.339345, 37.353779, 37.355514, 37.359399, 37.360707, 37.361539, 37.361412, 37.363751, 37.365454, 37.366153, 37.370001, 37.370035, 37.372227, 37.373596, 37.374939, 37.375225, 37.377753, 37.381836, 37.38299, 37.383969, 37.384881, 37.385173, 37.384432, 37.387076, 37.388048, 37.391525, 37.392531, 37.395433, 37.395823, 37.398823, 37.401059, 37.401472, 37.403516, 37.403959, 37.40445, 37.404889, 37.405235, 37.405318, 37.405224, 37.404893, 37.404603, 37.404212, 37.403729, 
37.404648, 37.40501, 37.413824, 37.415283, 37.431954, 37.434374, 37.43418, 37.43409, 37.43374, 37.43338, 37.43398, 37.43548, 37.437454, 37.43885, 37.43996, 37.43972, 37.43834, 37.43852, 37.44211, 37.44314, 37.44439, 37.44764, 37.44802, 37.45011, 37.45164, 37.45227, 37.45415, 37.45483, 37.45692, 37.45844, 37.45986, 37.46031, 37.46187, 37.4625, 37.46556, 37.4663, 37.46849, 37.47145, 37.47652, 37.48048, 37.48307, 37.484537)))",7.407856778877949e-5,FALSE,TRUE
060871002001,06,087,100200,1,1500000US060871002001,060871002001,1,BG,478505,0,2019,06087,Santa Cruz,5.665098039215686,"(5,Inf]",FALSE,30,"list(list(c(-121.998891, -121.994115, -121.989464, -121.989813, -121.991569, -121.991921, -121.992157, -121.993735, -121.994831, -121.995629, -121.997666, -122.001694, -121.998891, 36.988126, 36.988041, 36.987548, 36.986495, 36.985209, 36.984812, 36.984569, 36.983985, 36.983465, 36.982796, 36.98185, 36.981426, 36.988126)))",0.06269526964190551,FALSE,TRUE
060871002007,06,087,100200,7,1500000US060871002007,060871002007,7,BG,223820,0,2020,06087,Santa Cruz,3.394022988505747,"(3,4]",FALSE,19,"list(list(c(-122.023039, -122.016075, -122.019139, -122.01897, -122.021278, -122.023402, -122.023039, 36.98576, 36.984964, 36.982829, 36.98038, 36.979566, 36.985144, 36.98576)))",0.08488964346349745,FALSE,TRUE
