Date as of,First week,Last week,State,County name,FIPS County Code,Urban Rural Code,Deaths involving COVID-19,Deaths from All Causes
11/12/2020,02/01/2020,11/07/2020,AK,Anchorage Borough,2020,Medium metro,53,1622
11/12/2020,02/01/2020,11/07/2020,AK,Fairbanks North Star Borough,2090,Small metro,16,388
11/12/2020,02/01/2020,11/07/2020,AL,Autauga County,1001,Medium metro,27,397
11/12/2020,02/01/2020,11/07/2020,AL,Baldwin County,1003,Small metro,89,1720
11/12/2020,02/01/2020,11/07/2020,AL,Barbour County,1005,Noncore,14,213
11/12/2020,02/01/2020,11/07/2020,AL,Bibb County,1007,Large fringe metro,19,149
11/12/2020,02/01/2020,11/07/2020,AL,Blount County,1009,Large fringe metro,12,393
11/12/2020,02/01/2020,11/07/2020,AL,Butler County,1013,Noncore,27,175
11/12/2020,02/01/2020,11/07/2020,AL,Calhoun County,1015,Small metro,109,1246
11/12/2020,02/01/2020,11/07/2020,AL,Chambers County,1017,Micropolitan,10,293
11/12/2020,02/01/2020,11/07/2020,AL,Cherokee County,1019,Noncore,10,236
11/12/2020,02/01/2020,11/07/2020,AL,Chilton County,1021,Large fringe metro,18,316
11/12/2020,02/01/2020,11/07/2020,AL,Choctaw County,1023,Noncore,10,88
11/12/2020,02/01/2020,11/07/2020,AL,Clay County,1027,Noncore,29,155
11/12/2020,02/01/2020,11/07/2020,AL,Coffee County,1031,Micropolitan,14,406
11/12/2020,02/01/2020,11/07/2020,AL,Colbert County,1033,Small metro,44,504
11/12/2020,02/01/2020,11/07/2020,AL,Covington County,1039,Noncore,58,448
11/12/2020,02/01/2020,11/07/2020,AL,Crenshaw County,1041,Noncore,26,157
11/12/2020,02/01/2020,11/07/2020,AL,Cullman County,1043,Micropolitan,36,808
11/12/2020,02/01/2020,11/07/2020,AL,Dale County,1045,Micropolitan,53,371
11/12/2020,02/01/2020,11/07/2020,AL,Dallas County,1047,Micropolitan,46,378
11/12/2020,02/01/2020,11/07/2020,AL,DeKalb County,1049,Noncore,26,546
11/12/2020,02/01/2020,11/07/2020,AL,Elmore County,1051,Medium metro,35,535
11/12/2020,02/01/2020,11/07/2020,AL,Escambia County,1053,Noncore,21,295
11/12/2020,02/01/2020,11/07/2020,AL,Etowah County,1055,Small metro,146,1327
11/12/2020,02/01/2020,11/07/2020,AL,Franklin County,1059,Noncore,14,237
11/12/2020,02/01/2020,11/07/2020,AL,Houston County,1069,Small metro,264,1627
11/12/2020,02/01/2020,11/07/2020,AL,Jackson County,1071,Micropolitan,21,499
11/12/2020,02/01/2020,11/07/2020,AL,Jefferson County,1073,Large central metro,689,7926
11/12/2020,02/01/2020,11/07/2020,AL,Lauderdale County,1077,Small metro,80,1144
11/12/2020,02/01/2020,11/07/2020,AL,Lee County,1081,Small metro,155,1049
11/12/2020,02/01/2020,11/07/2020,AL,Limestone County,1083,Medium metro,39,644
11/12/2020,02/01/2020,11/07/2020,AL,Madison County,1089,Medium metro,171,3313
11/12/2020,02/01/2020,11/07/2020,AL,Marengo County,1091,Noncore,16,193
11/12/2020,02/01/2020,11/07/2020,AL,Marion County,1093,Noncore,26,316
11/12/2020,02/01/2020,11/07/2020,AL,Marshall County,1095,Micropolitan,58,962
11/12/2020,02/01/2020,11/07/2020,AL,Mobile County,1097,Medium metro,455,4295
11/12/2020,02/01/2020,11/07/2020,AL,Montgomery County,1101,Medium metro,366,2543
11/12/2020,02/01/2020,11/07/2020,AL,Morgan County,1103,Small metro,63,1070
11/12/2020,02/01/2020,11/07/2020,AL,Pike County,1109,Micropolitan,16,233
11/12/2020,02/01/2020,11/07/2020,AL,Randolph County,1111,Noncore,12,171
11/12/2020,02/01/2020,11/07/2020,AL,Russell County,1113,Medium metro,13,301
11/12/2020,02/01/2020,11/07/2020,AL,St. Clair County,1115,Large fringe metro,46,635
11/12/2020,02/01/2020,11/07/2020,AL,Shelby County,1117,Large fringe metro,90,1170
11/12/2020,02/01/2020,11/07/2020,AL,Talladega County,1121,Micropolitan,34,685
11/12/2020,02/01/2020,11/07/2020,AL,Tallapoosa County,1123,Noncore,72,431
11/12/2020,02/01/2020,11/07/2020,AL,Tuscaloosa County,1125,Small metro,249,1896
11/12/2020,02/01/2020,11/07/2020,AL,Walker County,1127,Large fringe metro,74,822
11/12/2020,02/01/2020,11/07/2020,AL,Washington County,1129,Noncore,10,101
11/12/2020,02/01/2020,11/07/2020,AL,Winston County,1133,Noncore,11,227
11/12/2020,02/01/2020,11/07/2020,AR,Baxter County,5005,Micropolitan,32,714
11/12/2020,02/01/2020,11/07/2020,AR,Benton County,5007,Medium metro,152,1530
11/12/2020,02/01/2020,11/07/2020,AR,Boone County,5009,Micropolitan,27,351
11/12/2020,02/01/2020,11/07/2020,AR,Chicot County,5017,Noncore,12,89
11/12/2020,02/01/2020,11/07/2020,AR,Clark County,5019,Micropolitan,10,179
11/12/2020,02/01/2020,11/07/2020,AR,Columbia County,5027,Micropolitan,19,214
11/12/2020,02/01/2020,11/07/2020,AR,Craighead County,5031,Small metro,188,1720
11/12/2020,02/01/2020,11/07/2020,AR,Crawford County,5033,Medium metro,10,366
11/12/2020,02/01/2020,11/07/2020,AR,Crittenden County,5035,Large fringe metro,21,286
11/12/2020,02/01/2020,11/07/2020,AR,Faulkner County,5045,Medium metro,54,856
11/12/2020,02/01/2020,11/07/2020,AR,Garland County,5051,Small metro,106,1422
11/12/2020,02/01/2020,11/07/2020,AR,Howard County,5061,Noncore,10,120
11/12/2020,02/01/2020,11/07/2020,AR,Independence County,5063,Micropolitan,69,443
11/12/2020,02/01/2020,11/07/2020,AR,Jefferson County,5069,Small metro,103,786
11/12/2020,02/01/2020,11/07/2020,AR,Lawrence County,5075,Noncore,10,132
11/12/2020,02/01/2020,11/07/2020,AR,Little River County,5081,Small metro,25,124
11/12/2020,02/01/2020,11/07/2020,AR,Lonoke County,5085,Medium metro,18,367
11/12/2020,02/01/2020,11/07/2020,AR,Mississippi County,5093,Micropolitan,23,301
11/12/2020,02/01/2020,11/07/2020,AR,Newton County,5101,Micropolitan,13,81
11/12/2020,02/01/2020,11/07/2020,AR,Pope County,5115,Micropolitan,23,527
11/12/2020,02/01/2020,11/07/2020,AR,Pulaski County,5119,Medium metro,375,5158
11/12/2020,02/01/2020,11/07/2020,AR,Randolph County,5121,Noncore,14,132
11/12/2020,02/01/2020,11/07/2020,AR,Saline County,5125,Medium metro,29,723
11/12/2020,02/01/2020,11/07/2020,AR,Sebastian County,5131,Medium metro,151,1835
11/12/2020,02/01/2020,11/07/2020,AR,Stone County,5137,Noncore,15,133
11/12/2020,02/01/2020,11/07/2020,AR,Union County,5139,Micropolitan,50,442
11/12/2020,02/01/2020,11/07/2020,AR,Washington County,5143,Medium metro,186,1906
11/12/2020,02/01/2020,11/07/2020,AR,White County,5145,Micropolitan,43,740
11/12/2020,02/01/2020,11/07/2020,AZ,Apache County,4001,Noncore,43,430
11/12/2020,02/01/2020,11/07/2020,AZ,Cochise County,4003,Small metro,31,866
11/12/2020,02/01/2020,11/07/2020,AZ,Coconino County,4005,Small metro,132,1006
11/12/2020,02/01/2020,11/07/2020,AZ,Gila County,4007,Micropolitan,35,571
11/12/2020,02/01/2020,11/07/2020,AZ,Graham County,4009,Micropolitan,23,242
11/12/2020,02/01/2020,11/07/2020,AZ,Maricopa County,4013,Large central metro,3599,33604
11/12/2020,02/01/2020,11/07/2020,AZ,Mohave County,4015,Small metro,199,2805
11/12/2020,02/01/2020,11/07/2020,AZ,Navajo County,4017,Micropolitan,69,854
11/12/2020,02/01/2020,11/07/2020,AZ,Pima County,4019,Medium metro,752,9740
11/12/2020,02/01/2020,11/07/2020,AZ,Pinal County,4021,Large fringe metro,86,2113
11/12/2020,02/01/2020,11/07/2020,AZ,Yavapai County,4025,Small metro,89,2526
11/12/2020,02/01/2020,11/07/2020,AZ,Yuma County,4027,Small metro,312,1737
11/12/2020,02/01/2020,11/07/2020,CA,Alameda County,6001,Large central metro,454,8483
11/12/2020,02/01/2020,11/07/2020,CA,Amador County,6005,Noncore,28,333
11/12/2020,02/01/2020,11/07/2020,CA,Butte County,6007,Small metro,54,1745
11/12/2020,02/01/2020,11/07/2020,CA,Calaveras County,6009,Noncore,11,291
11/12/2020,02/01/2020,11/07/2020,CA,Contra Costa County,6013,Large fringe metro,223,6306
11/12/2020,02/01/2020,11/07/2020,CA,Fresno County,6019,Medium metro,453,6488
11/12/2020,02/01/2020,11/07/2020,CA,Imperial County,6025,Small metro,196,980
11/12/2020,02/01/2020,11/07/2020,CA,Inyo County,6027,Noncore,14,147
11/12/2020,02/01/2020,11/07/2020,CA,Kern County,6029,Medium metro,437,5384
11/12/2020,02/01/2020,11/07/2020,CA,Kings County,6031,Small metro,121,790
11/12/2020,02/01/2020,11/07/2020,CA,Lake County,6033,Micropolitan,16,501
11/12/2020,02/01/2020,11/07/2020,CA,Los Angeles County,6037,Large central metro,6418,58533
11/12/2020,02/01/2020,11/07/2020,CA,Madera County,6039,Small metro,91,814
11/12/2020,02/01/2020,11/07/2020,CA,Marin County,6041,Large fringe metro,103,1591
11/12/2020,02/01/2020,11/07/2020,CA,Mendocino County,6045,Micropolitan,17,665
11/12/2020,02/01/2020,11/07/2020,CA,Merced County,6047,Medium metro,88,1256
11/12/2020,02/01/2020,11/07/2020,CA,Monterey County,6053,Medium metro,89,2164
11/12/2020,02/01/2020,11/07/2020,CA,Napa County,6055,Small metro,21,958
11/12/2020,02/01/2020,11/07/2020,CA,Nevada County,6057,Micropolitan,10,772
11/12/2020,02/01/2020,11/07/2020,CA,Orange County,6059,Large central metro,1403,17478
11/12/2020,02/01/2020,11/07/2020,CA,Placer County,6061,Large fringe metro,106,3120
11/12/2020,02/01/2020,11/07/2020,CA,Riverside County,6065,Large central metro,1383,15063
11/12/2020,02/01/2020,11/07/2020,CA,Sacramento County,6067,Large central metro,491,10088
11/12/2020,02/01/2020,11/07/2020,CA,San Bernardino County,6071,Large fringe metro,1253,13376
11/12/2020,02/01/2020,11/07/2020,CA,San Diego County,6073,Large central metro,1106,18757
11/12/2020,02/01/2020,11/07/2020,CA,San Francisco County,6075,Large central metro,153,5001
11/12/2020,02/01/2020,11/07/2020,CA,San Joaquin County,6077,Medium metro,472,4751
11/12/2020,02/01/2020,11/07/2020,CA,San Luis Obispo County,6079,Medium metro,31,1788
11/12/2020,02/01/2020,11/07/2020,CA,San Mateo County,6081,Large fringe metro,177,3687
11/12/2020,02/01/2020,11/07/2020,CA,Santa Barbara County,6083,Medium metro,139,2615
11/12/2020,02/01/2020,11/07/2020,CA,Santa Clara County,6085,Large central metro,388,8959
11/12/2020,02/01/2020,11/07/2020,CA,Santa Cruz County,6087,Medium metro,35,1302
11/12/2020,02/01/2020,11/07/2020,CA,Shasta County,6089,Small metro,34,1924
11/12/2020,02/01/2020,11/07/2020,CA,Solano County,6095,Medium metro,109,2705
11/12/2020,02/01/2020,11/07/2020,CA,Sonoma County,6097,Medium metro,154,3420
11/12/2020,02/01/2020,11/07/2020,CA,Stanislaus County,6099,Medium metro,513,4513
11/12/2020,02/01/2020,11/07/2020,CA,Tehama County,6103,Micropolitan,12,427
11/12/2020,02/01/2020,11/07/2020,CA,Tulare County,6107,Medium metro,289,2624
11/12/2020,02/01/2020,11/07/2020,CA,Ventura County,6111,Medium metro,182,4658
11/12/2020,02/01/2020,11/07/2020,CA,Yolo County,6113,Large fringe metro,47,928
11/12/2020,02/01/2020,11/07/2020,CA,Yuba County,6115,Small metro,19,604
11/12/2020,02/01/2020,11/07/2020,CO,Adams County,8001,Large fringe metro,328,3116
11/12/2020,02/01/2020,11/07/2020,CO,Arapahoe County,8005,Large fringe metro,435,3830
11/12/2020,02/01/2020,11/07/2020,CO,Boulder County,8013,Medium metro,103,1919
11/12/2020,02/01/2020,11/07/2020,CO,Broomfield County,8014,Large fringe metro,28,269
11/12/2020,02/01/2020,11/07/2020,CO,Chaffee County,8015,Noncore,17,151
11/12/2020,02/01/2020,11/07/2020,CO,Denver County,8031,Large central metro,346,4414
11/12/2020,02/01/2020,11/07/2020,CO,Douglas County,8035,Large fringe metro,77,1348
11/12/2020,02/01/2020,11/07/2020,CO,El Paso County,8041,Medium metro,205,4347
11/12/2020,02/01/2020,11/07/2020,CO,Jefferson County,8059,Large fringe metro,284,4067
11/12/2020,02/01/2020,11/07/2020,CO,Larimer County,8069,Medium metro,77,2144
11/12/2020,02/01/2020,11/07/2020,CO,Logan County,8075,Micropolitan,13,167
11/12/2020,02/01/2020,11/07/2020,CO,Mesa County,8077,Small metro,31,1505
11/12/2020,02/01/2020,11/07/2020,CO,Montrose County,8085,Micropolitan,15,339
11/12/2020,02/01/2020,11/07/2020,CO,Morgan County,8087,Micropolitan,40,208
11/12/2020,02/01/2020,11/07/2020,CO,Pueblo County,8101,Small metro,43,1690
11/12/2020,02/01/2020,11/07/2020,CO,Weld County,8123,Medium metro,131,1391
11/12/2020,02/01/2020,11/07/2020,CT,Fairfield County,9001,Medium metro,1458,6245
11/12/2020,02/01/2020,11/07/2020,CT,Hartford County,9003,Large central metro,1462,7486
11/12/2020,02/01/2020,11/07/2020,CT,Litchfield County,9005,Micropolitan,136,1165
11/12/2020,02/01/2020,11/07/2020,CT,Middlesex County,9007,Large fringe metro,179,1134
11/12/2020,02/01/2020,11/07/2020,CT,New Haven County,9009,Medium metro,1108,7098
11/12/2020,02/01/2020,11/07/2020,CT,New London County,9011,Medium metro,124,1694
11/12/2020,02/01/2020,11/07/2020,CT,Tolland County,9013,Large fringe metro,49,545
11/12/2020,02/01/2020,11/07/2020,CT,Windham County,9015,Medium metro,14,682
11/12/2020,02/01/2020,11/07/2020,DC,District of Columbia,11001,Large central metro,800,5549
11/12/2020,02/01/2020,11/07/2020,DE,Kent County,10001,Small metro,110,1475
11/12/2020,02/01/2020,11/07/2020,DE,New Castle County,10003,Large fringe metro,298,4229
11/12/2020,02/01/2020,11/07/2020,DE,Sussex County,10005,Medium metro,207,2129
11/12/2020,02/01/2020,11/07/2020,FL,Alachua County,12001,Medium metro,248,3038
11/12/2020,02/01/2020,11/07/2020,FL,Bay County,12005,Small metro,143,1658
11/12/2020,02/01/2020,11/07/2020,FL,Brevard County,12009,Medium metro,391,6327
11/12/2020,02/01/2020,11/07/2020,FL,Broward County,12011,Large fringe metro,1734,14071
11/12/2020,02/01/2020,11/07/2020,FL,Charlotte County,12015,Small metro,162,2498
11/12/2020,02/01/2020,11/07/2020,FL,Citrus County,12017,Small metro,99,2250
11/12/2020,02/01/2020,11/07/2020,FL,Clay County,12019,Large fringe metro,129,1866
11/12/2020,02/01/2020,11/07/2020,FL,Collier County,12021,Medium metro,280,3137
11/12/2020,02/01/2020,11/07/2020,FL,Columbia County,12023,Micropolitan,82,838
11/12/2020,02/01/2020,11/07/2020,FL,Duval County,12031,Large central metro,678,8749
11/12/2020,02/01/2020,11/07/2020,FL,Escambia County,12033,Medium metro,350,4040
11/12/2020,02/01/2020,11/07/2020,FL,Flagler County,12035,Medium metro,46,1211
11/12/2020,02/01/2020,11/07/2020,FL,Hendry County,12051,Micropolitan,16,163
11/12/2020,02/01/2020,11/07/2020,FL,Hernando County,12053,Large fringe metro,146,2423
11/12/2020,02/01/2020,11/07/2020,FL,Highlands County,12055,Small metro,124,1490
11/12/2020,02/01/2020,11/07/2020,FL,Hillsborough County,12057,Large central metro,885,10514
11/12/2020,02/01/2020,11/07/2020,FL,Indian River County,12061,Small metro,90,1833
11/12/2020,02/01/2020,11/07/2020,FL,Jackson County,12063,Noncore,55,468
11/12/2020,02/01/2020,11/07/2020,FL,Lake County,12069,Large fringe metro,239,3583
11/12/2020,02/01/2020,11/07/2020,FL,Lee County,12071,Medium metro,494,6504
11/12/2020,02/01/2020,11/07/2020,FL,Leon County,12073,Medium metro,262,2584
11/12/2020,02/01/2020,11/07/2020,FL,Manatee County,12081,Medium metro,352,3821
11/12/2020,02/01/2020,11/07/2020,FL,Marion County,12083,Medium metro,302,4462
11/12/2020,02/01/2020,11/07/2020,FL,Martin County,12085,Medium metro,240,1767
11/12/2020,02/01/2020,11/07/2020,FL,Miami-Dade County,12086,Large central metro,3396,20218
11/12/2020,02/01/2020,11/07/2020,FL,Monroe County,12087,Micropolitan,16,442
11/12/2020,02/01/2020,11/07/2020,FL,Nassau County,12089,Large fringe metro,18,560
11/12/2020,02/01/2020,11/07/2020,FL,Okaloosa County,12091,Small metro,129,1679
11/12/2020,02/01/2020,11/07/2020,FL,Okeechobee County,12093,Micropolitan,33,363
11/12/2020,02/01/2020,11/07/2020,FL,Orange County,12095,Large central metro,711,8607
11/12/2020,02/01/2020,11/07/2020,FL,Osceola County,12097,Large fringe metro,224,2212
11/12/2020,02/01/2020,11/07/2020,FL,Palm Beach County,12099,Large fringe metro,1614,13962
11/12/2020,02/01/2020,11/07/2020,FL,Pasco County,12101,Large fringe metro,197,5194
11/12/2020,02/01/2020,11/07/2020,FL,Pinellas County,12103,Large central metro,806,10815
11/12/2020,02/01/2020,11/07/2020,FL,Polk County,12105,Medium metro,558,6178
11/12/2020,02/01/2020,11/07/2020,FL,Putnam County,12107,Micropolitan,30,670
11/12/2020,02/01/2020,11/07/2020,FL,St. Johns County,12109,Large fringe metro,38,1402
11/12/2020,02/01/2020,11/07/2020,FL,St. Lucie County,12111,Medium metro,207,2891
11/12/2020,02/01/2020,11/07/2020,FL,Santa Rosa County,12113,Medium metro,43,973
11/12/2020,02/01/2020,11/07/2020,FL,Sarasota County,12115,Medium metro,340,5110
11/12/2020,02/01/2020,11/07/2020,FL,Seminole County,12117,Large fringe metro,178,2910
11/12/2020,02/01/2020,11/07/2020,FL,Sumter County,12119,Small metro,87,1957
11/12/2020,02/01/2020,11/07/2020,FL,Suwannee County,12121,Noncore,21,297
11/12/2020,02/01/2020,11/07/2020,FL,Union County,12125,Noncore,18,116
11/12/2020,02/01/2020,11/07/2020,FL,Volusia County,12127,Medium metro,345,6326
11/12/2020,02/01/2020,11/07/2020,FL,Walton County,12131,Small metro,35,531
11/12/2020,02/01/2020,11/07/2020,FL,Washington County,12133,Noncore,21,220
11/12/2020,02/01/2020,11/07/2020,GA,Appling County,13001,Noncore,16,120
11/12/2020,02/01/2020,11/07/2020,GA,Bacon County,13005,Noncore,21,124
11/12/2020,02/01/2020,11/07/2020,GA,Baldwin County,13009,Micropolitan,60,386
11/12/2020,02/01/2020,11/07/2020,GA,Barrow County,13013,Large fringe metro,19,338
11/12/2020,02/01/2020,11/07/2020,GA,Bartow County,13015,Large fringe metro,64,802
11/12/2020,02/01/2020,11/07/2020,GA,Ben Hill County,13017,Micropolitan,26,170
11/12/2020,02/01/2020,11/07/2020,GA,Berrien County,13019,Noncore,10,121
11/12/2020,02/01/2020,11/07/2020,GA,Bibb County,13021,Small metro,297,2397
11/12/2020,02/01/2020,11/07/2020,GA,Bleckley County,13023,Noncore,14,82
11/12/2020,02/01/2020,11/07/2020,GA,Bulloch County,13031,Micropolitan,56,573
11/12/2020,02/01/2020,11/07/2020,GA,Butts County,13035,Large fringe metro,20,192
11/12/2020,02/01/2020,11/07/2020,GA,Camden County,13039,Micropolitan,11,228
11/12/2020,02/01/2020,11/07/2020,GA,Candler County,13043,Noncore,17,115
11/12/2020,02/01/2020,11/07/2020,GA,Carroll County,13045,Large fringe metro,92,1011
11/12/2020,02/01/2020,11/07/2020,GA,Chatham County,13051,Medium metro,273,2992
11/12/2020,02/01/2020,11/07/2020,GA,Cherokee County,13057,Large fringe metro,56,1111
11/12/2020,02/01/2020,11/07/2020,GA,Clarke County,13059,Small metro,141,1324
11/12/2020,02/01/2020,11/07/2020,GA,Clayton County,13063,Large fringe metro,64,1097
11/12/2020,02/01/2020,11/07/2020,GA,Cobb County,13067,Large fringe metro,445,4518
11/12/2020,02/01/2020,11/07/2020,GA,Coffee County,13069,Micropolitan,56,337
11/12/2020,02/01/2020,11/07/2020,GA,Colquitt County,13071,Micropolitan,47,465
11/12/2020,02/01/2020,11/07/2020,GA,Columbia County,13073,Medium metro,14,507
11/12/2020,02/01/2020,11/07/2020,GA,Coweta County,13077,Large fringe metro,54,813
11/12/2020,02/01/2020,11/07/2020,GA,Crisp County,13081,Micropolitan,36,265
11/12/2020,02/01/2020,11/07/2020,GA,Decatur County,13087,Micropolitan,18,248
11/12/2020,02/01/2020,11/07/2020,GA,DeKalb County,13089,Large fringe metro,311,4078
11/12/2020,02/01/2020,11/07/2020,GA,Dodge County,13091,Noncore,26,163
11/12/2020,02/01/2020,11/07/2020,GA,Dougherty County,13095,Small metro,220,1193
11/12/2020,02/01/2020,11/07/2020,GA,Douglas County,13097,Large fringe metro,40,626
11/12/2020,02/01/2020,11/07/2020,GA,Early County,13099,Noncore,14,107
11/12/2020,02/01/2020,11/07/2020,GA,Effingham County,13103,Medium metro,10,233
11/12/2020,02/01/2020,11/07/2020,GA,Emanuel County,13107,Noncore,39,206
11/12/2020,02/01/2020,11/07/2020,GA,Fannin County,13111,Noncore,10,231
11/12/2020,02/01/2020,11/07/2020,GA,Fayette County,13113,Large fringe metro,108,909
11/12/2020,02/01/2020,11/07/2020,GA,Floyd County,13115,Small metro,132,1387
11/12/2020,02/01/2020,11/07/2020,GA,Forsyth County,13117,Large fringe metro,83,1287
11/12/2020,02/01/2020,11/07/2020,GA,Franklin County,13119,Noncore,15,206
11/12/2020,02/01/2020,11/07/2020,GA,Fulton County,13121,Large central metro,719,7479
11/12/2020,02/01/2020,11/07/2020,GA,Glynn County,13127,Small metro,119,977
11/12/2020,02/01/2020,11/07/2020,GA,Gordon County,13129,Micropolitan,36,437
11/12/2020,02/01/2020,11/07/2020,GA,Grady County,13131,Noncore,17,164
11/12/2020,02/01/2020,11/07/2020,GA,Gwinnett County,13135,Large fringe metro,362,3499
11/12/2020,02/01/2020,11/07/2020,GA,Habersham County,13137,Micropolitan,33,313
11/12/2020,02/01/2020,11/07/2020,GA,Hall County,13139,Small metro,257,2241
11/12/2020,02/01/2020,11/07/2020,GA,Hancock County,13141,Micropolitan,10,70
11/12/2020,02/01/2020,11/07/2020,GA,Henry County,13151,Large fringe metro,109,1558
11/12/2020,02/01/2020,11/07/2020,GA,Houston County,13153,Small metro,84,1067
11/12/2020,02/01/2020,11/07/2020,GA,Jeff Davis County,13161,Noncore,20,141
11/12/2020,02/01/2020,11/07/2020,GA,Jefferson County,13163,Noncore,15,141
11/12/2020,02/01/2020,11/07/2020,GA,Jenkins County,13165,Noncore,14,74
11/12/2020,02/01/2020,11/07/2020,GA,Lamar County,13171,Large fringe metro,14,117
11/12/2020,02/01/2020,11/07/2020,GA,Laurens County,13175,Micropolitan,98,690
11/12/2020,02/01/2020,11/07/2020,GA,Lowndes County,13185,Small metro,160,1019
11/12/2020,02/01/2020,11/07/2020,GA,Mitchell County,13205,Noncore,15,157
11/12/2020,02/01/2020,11/07/2020,GA,Monroe County,13207,Small metro,23,228
11/12/2020,02/01/2020,11/07/2020,GA,Muscogee County,13215,Medium metro,278,2340
11/12/2020,02/01/2020,11/07/2020,GA,Newton County,13217,Large fringe metro,55,626
11/12/2020,02/01/2020,11/07/2020,GA,Oconee County,13219,Small metro,18,280
11/12/2020,02/01/2020,11/07/2020,GA,Paulding County,13223,Large fringe metro,39,637
11/12/2020,02/01/2020,11/07/2020,GA,Pickens County,13227,Large fringe metro,16,300
11/12/2020,02/01/2020,11/07/2020,GA,Pulaski County,13235,Small metro,27,99
11/12/2020,02/01/2020,11/07/2020,GA,Putnam County,13237,Noncore,12,145
11/12/2020,02/01/2020,11/07/2020,GA,Richmond County,13245,Medium metro,381,3157
11/12/2020,02/01/2020,11/07/2020,GA,Rockdale County,13247,Large fringe metro,48,635
11/12/2020,02/01/2020,11/07/2020,GA,Spalding County,13255,Large fringe metro,99,953
11/12/2020,02/01/2020,11/07/2020,GA,Stephens County,13257,Micropolitan,24,264
11/12/2020,02/01/2020,11/07/2020,GA,Sumter County,13261,Micropolitan,48,290
11/12/2020,02/01/2020,11/07/2020,GA,Tattnall County,13267,Noncore,14,139
11/12/2020,02/01/2020,11/07/2020,GA,Thomas County,13275,Micropolitan,109,614
11/12/2020,02/01/2020,11/07/2020,GA,Tift County,13277,Micropolitan,125,546
11/12/2020,02/01/2020,11/07/2020,GA,Toombs County,13279,Micropolitan,65,424
11/12/2020,02/01/2020,11/07/2020,GA,Troup County,13285,Micropolitan,104,686
11/12/2020,02/01/2020,11/07/2020,GA,Union County,13291,Noncore,21,257
11/12/2020,02/01/2020,11/07/2020,GA,Upson County,13293,Micropolitan,89,449
11/12/2020,02/01/2020,11/07/2020,GA,Walker County,13295,Medium metro,17,445
11/12/2020,02/01/2020,11/07/2020,GA,Walton County,13297,Large fringe metro,51,680
11/12/2020,02/01/2020,11/07/2020,GA,Ware County,13299,Micropolitan,85,530
11/12/2020,02/01/2020,11/07/2020,GA,Washington County,13303,Noncore,14,148
11/12/2020,02/01/2020,11/07/2020,GA,Wayne County,13305,Micropolitan,31,267
11/12/2020,02/01/2020,11/07/2020,GA,Whitfield County,13313,Small metro,61,726
11/12/2020,02/01/2020,11/07/2020,HI,Hawaii County,15001,Micropolitan,44,1382
11/12/2020,02/01/2020,11/07/2020,HI,Honolulu County,15003,Medium metro,219,6454
11/12/2020,02/01/2020,11/07/2020,HI,Maui County,15009,Small metro,18,929
11/12/2020,02/01/2020,11/07/2020,IA,Black Hawk County,19013,Small metro,114,1140
11/12/2020,02/01/2020,11/07/2020,IA,Cerro Gordo County,19033,Micropolitan,35,570
11/12/2020,02/01/2020,11/07/2020,IA,Clinton County,19045,Micropolitan,34,367
11/12/2020,02/01/2020,11/07/2020,IA,Crawford County,19047,Noncore,11,122
11/12/2020,02/01/2020,11/07/2020,IA,Dallas County,19049,Medium metro,43,351
11/12/2020,02/01/2020,11/07/2020,IA,Delaware County,19055,Noncore,18,130
11/12/2020,02/01/2020,11/07/2020,IA,Des Moines County,19057,Micropolitan,19,393
11/12/2020,02/01/2020,11/07/2020,IA,Dubuque County,19061,Small metro,74,790
11/12/2020,02/01/2020,11/07/2020,IA,Emmet County,19063,Noncore,19,106
11/12/2020,02/01/2020,11/07/2020,IA,Franklin County,19069,Noncore,10,84
11/12/2020,02/01/2020,11/07/2020,IA,Guthrie County,19077,Medium metro,11,73
11/12/2020,02/01/2020,11/07/2020,IA,Harrison County,19085,Medium metro,34,156
11/12/2020,02/01/2020,11/07/2020,IA,Howard County,19089,Noncore,13,81
11/12/2020,02/01/2020,11/07/2020,IA,Jasper County,19099,Micropolitan,24,233
11/12/2020,02/01/2020,11/07/2020,IA,Johnson County,19103,Small metro,105,1478
11/12/2020,02/01/2020,11/07/2020,IA,Linn County,19113,Medium metro,162,1683
11/12/2020,02/01/2020,11/07/2020,IA,Mahaska County,19123,Micropolitan,29,208
11/12/2020,02/01/2020,11/07/2020,IA,Marshall County,19127,Micropolitan,25,357
11/12/2020,02/01/2020,11/07/2020,IA,Muscatine County,19139,Micropolitan,44,275
11/12/2020,02/01/2020,11/07/2020,IA,Plymouth County,19149,Small metro,20,163
11/12/2020,02/01/2020,11/07/2020,IA,Polk County,19153,Medium metro,397,4113
11/12/2020,02/01/2020,11/07/2020,IA,Pottawattamie County,19155,Medium metro,42,781
11/12/2020,02/01/2020,11/07/2020,IA,Poweshiek County,19157,Noncore,11,159
11/12/2020,02/01/2020,11/07/2020,IA,Scott County,19163,Medium metro,53,1477
11/12/2020,02/01/2020,11/07/2020,IA,Sioux County,19167,Noncore,13,163
11/12/2020,02/01/2020,11/07/2020,IA,Story County,19169,Small metro,31,493
11/12/2020,02/01/2020,11/07/2020,IA,Tama County,19171,Noncore,33,128
11/12/2020,02/01/2020,11/07/2020,IA,Wapello County,19179,Micropolitan,42,317
11/12/2020,02/01/2020,11/07/2020,IA,Washington County,19183,Small metro,11,180
